dynasty,office,count
宋,學士院錄事,1
宋,學正,17
宋,學生,1
宋,學諭,12
宋,學錄,10
宋,孺人,78
宋,守當官,4
宋,守闕主事,2
宋,守闕進勇副尉,1
宋,守闕錄事,3
宋,安人,60
宋,安定郡王,1
宋,安平公,2
宋,安撫使,472
宋,安撫使司,9
宋,安撫使司(大使司)主管書寫機宜文字,4
宋,安撫使司(大使司)主管機宜文字,22
宋,安撫使司(大使司)勾當公事,1
宋,安撫使司(大使司)參議官,27
宋,安撫使司(大使司)幹辦公事,25
宋,安撫使司(大使司)準備差遣,7
宋,安撫使司(大使司)管勾書寫機宜文字,3
宋,安撫使司(大使司)管勾機宜文字,8
宋,安撫使司帥屬,1
宋,安撫使司幕官,1
宋,安撫使司計議官,4
宋,安撫制置使,79
宋,安撫制置副使,1
宋,安撫制置司參議官,3
宋,安撫制置大使,12
宋,安撫副使,35
宋,安撫司幕官撫僚帥屬,1
宋,安撫司管勾官,1
宋,安撫大使,42
宋,安撫經略使,1
宋,安撫都監,9
宋,安撫鈐轄,1
宋,宗子,1
宋,宗子博士,24
宋,宗子學正,1
宋,宗子學諭,6
宋,宗正寺,1
宋,宗正寺丞,53
宋,宗正寺主簿,27
宋,宗正寺卿,2
宋,宗正寺少卿,49
宋,官告國信副使,1
宋,官告院,1
宋,定《九域圖志》所編修,7
宋,定王,1
宋,定遠將軍,1
宋,宜人,47
宋,客省使,1
宋,客省副使,2
宋,客省承受,2
宋,宣仁殿御藥,1
宋,宣和殿學士,1
宋,宣奉大夫,27
宋,宣奉郎,2
宋,宣德郎,118
宋,宣徽使,5
宋,宣徽北院使,9
宋,宣徽南院使,15
宋,宣慶使,3
宋,宣撫使,73
宋,宣撫使司,1
宋,宣撫使司主管機宜文字,4
宋,宣撫使司參謀官,1
宋,宣撫使司參議官,10
宋,宣撫使司同提舉一行事務,1
宋,宣撫使司幹辦公事,5
宋,宣撫使司書寫機宜文字,1
宋,宣撫判官,3
宋,宣撫副使,15
宋,宣撫司參謀,1
宋,宣撫司準備差遣,2
宋,宣撫司隊官,1
宋,宣撫處置使,9
宋,宣撫處置使司主管機宜文字,1
宋,宣撫處置使司參謀官,2
宋,宣撫處置使司參議官,4
宋,宣撫處置使司幹辦公事,7
宋,宣撫處置使司都統制,2
宋,宣撫處置副使,1
宋,宣政使,7
宋,宣教郎,198
宋,宣節校尉,2
宋,宣諭使,14
宋,宣諭使司,1
宋,宣諭使司幹辦公事,1
宋,宣諭使司準備差遣,1
宋,宣議郎,66
宋,宮人,1
宋,宮使,1
宋,宮官,1
宋,宮留守,3
宋,宮留守推官,3
宋,宮苑使,10
宋,宮苑副使,5
宋,宮觀使,20
宋,宮觀差遣,16
宋,宰執,1
宋,宰相,4
宋,宸妃,1
宋,寄班供奉,1
宋,寄班祗候,3
宋,實錄院,1
宋,實錄院修撰,22
宋,實錄院同修撰,29
宋,實錄院檢討官,60
宋,寨主,1
宋,寨兵馬監押,4
宋,審刑院詳議官,7
宋,審官西院主簿,2
宋,審官院,1
宋,寳慶閣學士,1
宋,寶文閣學士,33
宋,寶文閣待制,75
宋,寶文閣直學士,35
宋,寶章閣學士,10
宋,寶章閣待制,40
宋,寶章閣直學士,19
宋,寶謨閣學士,18
宋,寶謨閣待制,43
宋,寶謨閣直學士,19
宋,寺丞,26
宋,寺簿,3
宋,寺觀住持,1
宋,封駁司,32
宋,將,10
宋,將仕佐郎,1
宋,將仕郎,213
宋,將佐,1
宋,將作監,3
宋,將作監丞,77
宋,將作監主簿,226
宋,將作監少監,51
宋,將作監監,54
宋,將軍,1
宋,小使臣,1
宋,小博士,1
宋,小學學長,2
宋,少保,3
宋,少傅,46
宋,少卿,57
宋,少宰,6
宋,少尹,1
宋,少師,108
宋,少府監,3
宋,少府監丞,4
宋,少府監主簿,8
宋,少府監少監,4
宋,少府監監,18
宋,少監,13
宋,尚書,2
宋,尚書令,30
宋,尚書博士,7
宋,尚書右丞相,1
宋,尚書右僕射,1
宋,尚書右僕射、同中書門下平章事,9
宋,尚書右僕射兼中書侍郎,5
宋,尚書員外郎,1
宋,尚書左丞相,3
宋,尚書左僕射,136
宋,尚書左僕射、同中書門下平章事,3
宋,尚書左僕射兼門下侍郎,17
宋,尚書左右丞,148
宋,尚書省,2
宋,尚書省二十四司員外郎,1
宋,尚書省六部諸司郎中員外郎,8
宋,尚書省兵部,1
宋,尚書省兵部侍郎,124
宋,尚書省兵部兵部司員外郎,136
宋,尚書省兵部兵部司郎中,56
宋,尚書省兵部職方司員外郎,176
宋,尚書省兵部職方司郎中,57
宋,尚書省刑部刑部司員外郎,88
宋,尚書省刑部刑部司郎中,130
宋,尚書省刑部司門司員外郎,23
宋,尚書省刑部司門司郎中,10
宋,尚書省刑部尚書,59
宋,尚書省刑部比部司員外郎,124
宋,尚書省刑部比部司郎中,51
宋,尚書省刑部都官司員外郎,225
宋,尚書省刑部都官司郎中,91
宋,尚書省右丞,58
宋,尚書省右司員外郎,37
宋,尚書省右司郎中,48
宋,尚書省右司郎官,32
宋,尚書省右曹郎官,4
宋,尚書省吏部司勳司員外郎,29
宋,尚書省吏部司勳司郎中,16
宋,尚書省吏部司封司員外郎,82
宋,尚書省吏部司封司郎中,49
宋,尚書省吏部員外郎,75
宋,尚書省吏部考功司員外郎,27
宋,尚書省吏部考功司郎中,15
宋,尚書省吏部郎中,76
宋,尚書省工部侍郎,218
宋,尚書省工部尚書,93
宋,尚書省工部屯田司員外郎,267
宋,尚書省工部屯田司郎中,157
宋,尚書省工部工部司員外郎,79
宋,尚書省工部工部司郎中,176
宋,尚書省工部虞部司員外郎,145
宋,尚書省工部虞部司郎中,60
宋,尚書省左丞,66
宋,尚書省左右司,3
宋,尚書省左右司郎官,1
宋,尚書省左司,1
宋,尚書省左司員外郎,19
宋,尚書省左司郎中,42
宋,尚書省左司郎官,17
宋,尚書省左曹郎官,6
宋,尚書省戶部侍郎,202
宋,尚書省戶部倉部司員外郎,13
宋,尚書省戶部倉部司郎中,42
宋,尚書省戶部尚書,87
宋,尚書省戶部度支司,9
宋,尚書省戶部度支司員外郎,68
宋,尚書省戶部度支司郎中,72
宋,尚書省戶部戶部司員外郎,49
宋,尚書省戶部戶部司郎中,135
宋,尚書省戶部金部司,1
宋,尚書省戶部金部司員外郎,25
宋,尚書省戶部金部司郎中,79
宋,尚書省提督分司財用,2
宋,尚書省禮部主客司,17
宋,尚書省禮部主客司員外郎,14
宋,尚書省禮部主客司郎中,31
宋,尚書省禮部司員外郎,49
宋,尚書省禮部司郎中,48
宋,尚書省禮部祠部司員外郎,78
宋,尚書省禮部祠部司郎中,64
宋,尚書省禮部祠部司郎官,12
宋,尚書省禮部膳部司,1
宋,尚書省禮部膳部司員外郎,8
宋,尚書省禮部膳部司郎中,7
宋,尚書省都事,3
宋,尚書郎,19
宋,尚藥奉御(翰林醫官院),2
宋,尚食使,4
宋,尚食副使,2
宋,履正大夫,4
宋,屯田,7
宋,屯田司,2
宋,屯田司郎官,15
宋,屯田員外郎,2
宋,屯田郎中,2
宋,屯衛大將軍,2
宋,屯衛將軍,1
宋,山南東道節度使,4
宋,山陵使,3
宋,岷州蕃兵將,1
宋,崇儀使,34
宋,崇儀副使,29
宋,崇政殿說書,55
宋,崇文殿校書郎,1
宋,崇文院校書,9
宋,崇文院檢討,4
宋,州上佐,1
宋,州儒學教授,3
宋,州兵馬監押,14
宋,州兵馬總管,3
宋,州兵馬部署,1
宋,州兵馬都監,18
宋,州兵馬鈐轄,16
宋,州判官,2
宋,州別駕,3
宋,州刺史,11
宋,州助教,5
宋,州司倉參軍,1
宋,州司士參軍 (散官),1
宋,州司法參軍,1
宋,州司馬,2
宋,州學博士,1
宋,州學官,1
宋,州從事,3
宋,州文學,1
宋,州文學參軍 (散官),5
宋,州牧,1
宋,州長史,2
宋,州駐泊兵馬都監,5
宋,巡官,1
宋,巡撫使,1
宋,巡檢,68
宋,巡檢使,14
宋,巡轄馬遞鋪官,5
宋,巡防官,1
宋,工刑部架閣,1
宋,工部侍郎,1
宋,工部司郎官,21
宋,工部員外郎,1
宋,工部尚書,3
宋,工部郎中,1
宋,左丞相,21
宋,左丞郎,1
宋,左中大夫,45
宋,左中奉大夫,31
宋,左中散大夫,16
宋,左侍禁,48
宋,左修職郎,1
宋,左儒林郎,2
宋,左光祿大夫,5
宋,左千牛備身,1
宋,左千牛衛上將軍,4
宋,左千牛衛大將軍,11
宋,左千牛衛將軍,6
宋,左千牛衛長史,2
宋,左右朝請郎,1
宋,左司理參軍,6
宋,左司理參軍事,3
宋,左司諫,43
宋,左太中大夫,17
宋,左奉直大夫,15
宋,左奉議郎,44
宋,左宣奉大夫,6
宋,左宣德郎,1
宋,左宣教郎,24
宋,左宣義郎,8
宋,左屯衛上將軍,2
宋,左屯衛大將軍,26
宋,左屯衛將軍,5
宋,左巡使,2
宋,左從事郎,5
宋,左從政郎,4
宋,左承事郎,7
宋,左承務郎,1
宋,左承奉郎,2
宋,左承直郎,1
宋,左承議郎,54
宋,左拾遺,11
宋,左文林郎,6
宋,左朝奉大夫,66
宋,左朝奉郎,77
宋,左朝散大夫,60
宋,左朝散郎,79
宋,左朝請大夫,95
宋,左朝請郎,76
宋,左朝議大夫,62
宋,左朝議郎,2
宋,左正奉大夫,4
宋,左正言,20
宋,左正議大夫,9
宋,左武大夫,18
宋,左武衛上將軍,3
宋,左武衛中郎將,1
宋,左武衛大將軍,13
宋,左武衛將軍,7
宋,左班殿直,76
宋,左監門衛上將軍,1
宋,左監門衛大將軍,13
宋,左監門衛將軍,16
宋,左相,3
宋,左神武軍大將軍,8
宋,左神武軍將軍,1
宋,左神武軍統軍,1
宋,左羽林大將軍,1
宋,左羽林軍大將軍,2
宋,左羽林軍將軍,2
宋,左興教郎,1
宋,左藏庫使,21
宋,左藏庫副使,44
宋,左街正僧錄,1
宋,左街正道錄,1
宋,左街講經首座,1
宋,左街鑒義,1
宋,左衛上將軍,7
宋,左衛大將軍,10
宋,左衛將軍,10
宋,左補闕,14
宋,左諫議大夫,47
宋,左議郎,1
宋,左贊善大夫,1
宋,左迪功郎,31
宋,左通奉大夫,5
宋,左通直郎,5
宋,左通議大夫,13
宋,左金吾衛上將軍,5
宋,左金吾衛大將軍,6
宋,左銀青光祿大夫,5
宋,左領衛上將軍,1
宋,左領軍衛上將軍,2
宋,左領軍衛中郎將,1
宋,左領軍衛大將軍,17
宋,左領軍衛將軍,13
宋,左騏驥使,11
宋,左騏驥副使,1
宋,左驍衛上將軍,6
宋,左驍衛大將軍,9
宋,左驍衛將軍,5
宋,左龍武軍大將軍,9
宋,左龍武軍將軍,3
宋,左龍武軍統軍,2
宋,市舶使,3
宋,布庫,1
宋,帝姬,7
宋,帥司屬官,1
宋,帥機,1
宋,帥臣,1
宋,帳籍司,8
宋,帶御器械,27
宋,常平司幹官,3
宋,幕職官,36
宋,幕職州縣官,5
宋,平章軍國事,2
宋,幹辦內東門司,3
宋,幹辦公事,12
宋,幹辦官,4
宋,幹辦審計司,1
宋,幹辦皇城司公事,2
宋,幹辦行在諸司審計司,3
宋,幹辦行在諸司糧料院,4
宋,幹辦行在諸軍審計司,3
宋,幹辦行在諸軍糧料院,3
宋,幹辦諸軍審計司,1
宋,府,94
宋,府典謁,1
宋,府判官,1
宋,府吏,1
宋,府尹,18
宋,府推官,2
宋,府教授,1
宋,府法曹參軍,8
宋,府牧,12
宋,府錄事參軍,3
宋,度支使,13
宋,度支司郎官,12
宋,度支員外郎,1
宋,度支尚書,1
宋,度支憑由司,2
宋,度支推官,4
宋,度支郎中,2
宋,庫部,3
宋,庫部司員外郎,15
宋,庫部司郎中,12
宋,庫部郎中,1
宋,廂官,1
宋,廂都指揮使,5
宋,廉訪使者,3
宋,廚子,1
宋,廣文館助教,1
宋,廣文館博士,1
宋,廣貯倉大使,1
宋,延康殿學士,20
宋,延福宮使,5
宋,建康府行宮留守,2
宋,引贊官,1
宋,引進司使,14
宋,引進司副使,9
宋,弘文館學士,1
宋,弘文館學士判館事,1
宋,待制,73
宋,待詔,2
宋,律學助教,39
宋,律學博士,1
宋,從事,2
宋,從事郎,86
宋,從仕郎,5
宋,從政郎,94
宋,從義郎,13
宋,御侍,4
宋,御前忠佐步軍副都軍頭,1
宋,御前忠佐步軍都軍頭,1
宋,御前忠佐馬步軍副都軍頭,1
宋,御前忠佐馬步軍都軍頭,1
宋,御前忠佐馬軍都軍頭,1
宋,御前某軍某將準備將,1
宋,御前某軍統制,4
宋,御前某軍都統制,13
宋,御前諸軍副都統制,2
宋,御前諸軍副都統制司,1
宋,御前諸軍都統制,17
宋,御前諸軍都統制司計議官,4
宋,御史,94
宋,御史中丞,113
宋,御史大夫,27
宋,御史臺,1
宋,御史臺主簿,8
宋,御史臺侍御史,1
宋,御史臺推直官,6
宋,御史臺檢法官,6
宋,御營五軍統制軍馬官,1
宋,御營使,1
宋,御營使司中軍統制官,1
宋,御營使司右軍統制官,1
宋,御營使司平寇左將軍,1
宋,御營使司提舉一行事務,1
宋,御營使司都統制,3
宋,御營副使,1
宋,御營副使下書寫機宜文字,1
宋,御營司參議官,1
宋,御營宿衛使司中軍統制,1
宋,御營宿衛使司前軍都統制,1
宋,御營宿衛使司右軍統制,1
宋,御藥院官,1
宋,御醫,1
宋,御馬都指揮使,1
宋,德妃,4
宋,德教殿學士,1
宋,徽猷閣學士,20
宋,徽猷閣待制,172
宋,徽猷閣直學士,61
宋,忠翊郎,17
宋,忠訓郎,20
宋,恭人,25
宋,成忠郎,37
宋,戶曹參軍,13
宋,戶部,15
宋,戶部使,12
宋,戶部侍郎,3
宋,戶部右曹員外郎,2
宋,戶部右曹郎中,2
宋,戶部右曹郎中員外郎,1
宋,戶部右曹郎官,2
宋,戶部員外郎,2
宋,戶部尚書,1
宋,戶部左曹員外郎,1
宋,戶部左曹郎中員外郎,6
宋,戶部左曹郎官,5
宋,戶部度支使,1
宋,戶部憑由司,2
宋,戶部推官,3
宋,戶部檢法官,1
宋,戶部觀政,1
宋,戶部贍軍所主管,1
宋,戶部郎中,3
宋,戶部郎官,20
宋,才人,12
宋,承事郎,126
宋,承信郎,78
宋,承務郎,143
宋,承受官,1
宋,承奉郎,68
宋,承宣使,52
宋,承旨,2
宋,承直郎,28
宋,承節郎,46
宋,承議郎,378
宋,押司官,2
宋,押官,1
宋,押班,1
宋,押班殿直,1
宋,押衙,2
宋,招撫使,14
宋,招撫使司,1
宋,招撫使司都統制,9
宋,招討使,21
宋,招討使司計議官,1
宋,招討副使,3
宋,招諭副使,1
宋,拱衛大夫,15
宋,指使,1
宋,指揮,3
宋,指揮使,21
宋,按協聲律,1
宋,按察使,3
宋,捉事使臣,2
宋,捧日右廂都指揮使,2
宋,捧日左廂都指揮使,1
宋,掌坐,2
宋,控鶴内供奉,4
宋,控鶴監,3
宋,推勘司,1
宋,推官,220
宋,推直官(御史臺),1
宋,措置榷場,2
宋,措置河北糴便司勾當公事,1
宋,措置河北糴便糧草司,1
宋,措置邊事,1
宋,措置鉄錢,2
宋,提刑,1
宋,提刑司緝捕官,1
宋,提刑司諮議,1
宋,提幹,3
宋,提擧常平司主管官,8
宋,提擧江南西路兵甲公事,2
宋,提擧被旨,1
宋,提綱史事,1
宋,提舉,587
宋,提舉京東路保馬兼保甲,1
宋,提舉亳州明道宮,9
宋,提舉保甲,3
宋,提舉修敕令,5
宋,提舉修日曆官,1
宋,提舉兗州仙源縣景靈宮,1
宋,提舉兩浙路市舶事務,2
宋,提舉兵甲,2
宋,提舉兵馬,2
宋,提舉兵馬巡檢盜賊公事,3
宋,提舉南京鴻慶宮,5
宋,提舉台州崇道觀,2
宋,提舉司天監公事,1
宋,提舉國史院,5
宋,提舉國史院編修,1
宋,提舉在京諸司,27
宋,提舉在外宮觀,26
宋,提舉太平興國宮,10
宋,提舉學事司管勾文字,2
宋,提舉學事幹辦官,1
宋,提舉宮觀,106
宋,提舉實錄院,1
宋,提舉市舶務,1
宋,提舉市舶司官,107
宋,提舉市舶司幹辦公事,4
宋,提舉常平,56
宋,提舉常平司主管官,1
宋,提舉常平司勾當公事,1
宋,提舉常平司幹辦公事,18
宋,提舉常平廣惠倉兼管勾農田水利差役事,21
宋,提舉常平茶鹽公事,278
宋,提舉常平茶鹽司,3
宋,提舉常平茶鹽司幹辦公事,5
宋,提舉廣南東路市舶官,2
宋,提舉折納,2
宋,提舉敕令所,4
宋,提舉會靈觀公事,1
宋,提舉杭州洞霄宮,37
宋,提舉某埽,2
宋,提舉某路軍馬,1
宋,提舉江州太平觀,24
宋,提舉河北糴便糧草司,2
宋,提舉牧馬,2
宋,提舉皇城司,3
宋,提舉福建路市舶,2
宋,提舉秘書省,4
宋,提舉糴便糧草官,1
宋,提舉編修國朝會要,9
宋,提舉編修玉牒,7
宋,提舉編修經武要略,2
宋,提舉編類聖政,1
宋,提舉義勇保甲司兼提點刑獄司,1
宋,提舉興修永興軍三白渠公事,1
宋,提舉茶事,3
宋,提舉茶場買馬,31
宋,提舉茶鹽公事,14
宋,提舉茶鹽司,3
宋,提舉茶鹽司幹辦公事,7
宋,提舉茶鹽官,6
宋,提舉華州雲臺觀,1
宋,提舉萬壽觀,2
宋,提舉西京嵩山崇福宮,15
宋,提舉逐路巡檢兵甲,1
宋,提舉都作院,1
宋,提舉醴泉觀,1
宋,提舉隆興玉隆萬壽宮,1
宋,提舉鳳翔府上清太平宮,2
宋,提舉鹽事,2
宋,提轄五州兵士公事,1
宋,提轄封樁上庫,1
宋,提轄左藏庫,4
宋,提轄左藏東西庫,4
宋,提轄御前軍器所,2
宋,提轄文思院上下界,7
宋,提轄榷貨務兼都茶場,5
宋,提轄榷貨物,1
宋,提轄雜買務雜賣場,49
宋,提領修國史,1
宋,提領左藏封樁庫,1
宋,提領戶部犒賞所,2
宋,提領戶部財用,2
宋,提領戶部贍軍酒庫,5
宋,提領營田事,1
宋,提點,9
宋,提點中書制敕院五房公事,3
宋,提點刑獄勸農使,1
宋,提點刑獄勸農副使,1
宋,提點刑獄司幹辦公事,32
宋,提點刑獄司檢法官,14
宋,提點刑獄所,1
宋,提點在京倉草場,2
宋,提點宮觀,11
宋,提點開封府界諸縣鎮公事,7
宋,提點開封府諸縣刑獄公事,1
宋,提點開封縣居養院,1
宋,提點降賜庫,1
宋,撥發官,1
宋,撫諭使,5
宋,攝官,2
宋,支收司（三司）,1
宋,教坊判官,1
宋,教官,11
宋,教授,224
宋,教練使,4
宋,教諭,9
宋,散員左班都知,1
宋,散員都指揮使,2
宋,散員都虞候,1
宋,散官,1
宋,散府知府或府尹,1
宋,散指揮右第一班,1
宋,散指揮左第一班,1
宋,散直,1
宋,散直行首,1
宋,散騎常侍,175
宋,敦宗院,3
宋,敦宗院教授,3
宋,敦武郎,8
宋,敷文閣學士,17
宋,敷文閣待制,123
宋,敷文閣直學士,58
宋,文學,6
宋,文學掾,1
宋,文宣公,3
宋,文思使,29
宋,文思副使,59
宋,文思院,1
宋,文思院使,2
宋,文思院兩界監官,2
宋,文思院架閣,1
宋,文明殿學士,1
宋,文林郎,69
宋,文華閣待制,2
宋,日曆所檢討官,2
宋,日曆所編類聖政檢討官,1
宋,春官正,1
宋,春秋博士,1
宋,昭儀,2
宋,昭宣使,9
宋,昭容,1
宋,昭文館大學士,6
宋,景獻太子府教授,1
宋,景福殿使,2
宋,景靈宮使,5
宋,書吏,1
宋,書學博士,2
宋,書寫機宜文字,2
宋,書庫官,1
宋,書狀官,5
宋,書院堂長,4
宋,書院山長,32
宋,朝奉大夫,492
宋,朝奉郎,565
宋,朝散大夫,440
宋,朝散郎,472
宋,朝請大夫,446
宋,朝請郎,370
宋,朝議大夫,252
宋,朝議郎,5
宋,未詳,142
宋,東上閤門使,49
宋,東上閤門副使,1
宋,東京副留守,2
宋,東京留守,6
宋,東京留守判官,1
宋,東作坊副使,1
宋,東八作使,1
宋,東宮官,1
宋,東宮講讀官,1
宋,東染院使,11
宋,東染院副使,4
宋,東班,2
宋,東班殿侍,2
宋,東西班指揮使,2
宋,東頭供奉官,83
宋,枢密使,1
宋,架閣,5
宋,某地都統司左軍統領,1
宋,某州(府軍監)學教授,576
宋,某州(府軍監)學錢糧官,1
宋,某州[府]駐扎御前某軍,2
宋,某州[府]駐扎御前諸軍都統制司,7
宋,某州團練使,301
宋,某州州學教授,52
宋,某州觀察使,265
宋,某州醫博士,1
宋,某州防禦使,312
宋,某州（府）儀曹參軍,4
宋,某州（府）兵曹參軍,8
宋,某州（府）刑曹參軍,15
宋,某州（府）刑曹掾,2
宋,某州（府）士曹參軍,9
宋,某州（府）士曹掾,2
宋,某州（府）工曹參軍,6
宋,某州（府）戶曹參軍,41
宋,某州（府）戶曹掾,7
宋,某州（府）駐扎御前諸軍都統制,6
宋,某府府學教授,14
宋,某路某司走馬承受公事,1
宋,某路都總管司走馬承受公事,1
宋,某軍承宣使,15
宋,某軍節度使,83
宋,某軍節度觀察留後,10
宋,某軍軍學教授,8
宋,柱國,9
宋,校尉,3
宋,校書郎,21
宋,楚國公,1
宋,楚王,1
宋,榮國公,1
宋,榷易使,3
宋,榷易副使,2
宋,榷貨務,2
宋,榷鹽制置使,1
宋,樞密,9
宋,樞密使,103
宋,樞密使從事,1
宋,樞密副使,77
宋,樞密右承旨,1
宋,樞密直學士,98
宋,樞密都承旨,1
宋,樞密院兵房主事,1
宋,樞密院典謁,1
宋,樞密院副承旨,2
宋,樞密院副都承旨,21
宋,樞密院吏房副承旨,2
宋,樞密院承旨,9
宋,樞密院押衙知客,1
宋,樞密院檢詳諸房文字,32
宋,樞密院禮房副承旨,9
宋,樞密院編修,64
宋,樞密院編修時政記房,1
宋,樞密院計議官,6
宋,樞密院諸房副承旨,1
宋,樞密院逐房副承旨,1
宋,樞密院都承旨,31
宋,樞密院都統制,1
宋,橋道使,2
宋,機宜,6
宋,橫行,1
宋,檢校右散騎常侍,3
宋,檢校司徒,2
宋,檢校司空,3
宋,檢校國子祭酒,2
宋,檢校太保,3
宋,檢校太傅,6
宋,檢校太子賓客,4
宋,檢校太尉,7
宋,檢校太師,7
宋,檢校尚書左僕射,2
宋,檢校左散騎常侍,1
宋,檢校水部員外郎,1
宋,檢正,8
宋,檢正中書五房公事,2
宋,檢正中書刑房公事,2
宋,檢正中書吏房公事,1
宋,檢正中書戶房公事,1
宋,檢正中書禮房公事,1
宋,檢討,10
宋,檢詳,2
宋,檢踏坑冶官,4
宋,檢點斥候官,1
宋,權三司使,3
宋,權三司使公事,6
宋,權三司度支判官,1
宋,權三司戶部判官,2
宋,權三司戶部副使,1
宋,權三司鹽鐵判官,2
宋,權中書舍人,14
宋,權主管殿前司公事,3
宋,權兵部侍郎,21
宋,權兵部尚書,14
宋,權刑部侍郎,26
宋,權刑部尚書,17
宋,權判尚書都省事,5
宋,權制置使司事,1
宋,權吏部尚書,10
宋,權尚書省吏部侍郎,6
宋,權尚書省戶部尚書,8
宋,權工部侍郎,20
宋,權工部尚書,7
宋,權御史中丞事,9
宋,權戶部侍郎,43
宋,權措置財用,1
宋,權提舉國史院,1
宋,權提舉實錄院,1
宋,權樞密院副都承旨,2
宋,權發遣三司副使公事,1
宋,權發遣三司度支判官公事,2
宋,權發遣三司都磨勘司,1
宋,權發遣三司鹽鐵判官公事,1
宋,權發遣某州軍州事,13
宋,權發遣某府軍府事,2
宋,權發遣某軍,2
宋,權監察御史裏行,1
宋,權直學士院,16
宋,權知司天監少監事,1
宋,權知某州軍州事,6
宋,權知某軍事,1
宋,權知開封府事,53
宋,權禮部侍郎,25
宋,權禮部尚書,12
宋,權簽書經略安撫判官公事,2
宋,權群牧制置使,1
宋,權轉運使,1
宋,正使,3
宋,正奉大夫,35
宋,正字,1
宋,正將,36
宋,正言,6
宋,正議大夫,65
宋,步帥,1
宋,武功大夫,86
宋,武功殿使,1
宋,武功郎,8
宋,武學博士,24
宋,武學教授,2
宋,武學生,4
宋,武學諭,7
宋,武德使,2
宋,武德大夫,11
宋,武德郎,20
宋,武略大夫,8
宋,武略郎,2
宋,武節大夫,25
宋,武節郎,16
宋,武經大夫,18
宋,武經郎,32
宋,武義大夫,5
宋,武義郎,4
宋,武翼大夫,35
宋,武翼郎,28
宋,武衛大將軍,1
宋,武衛將軍,2
宋,武顯大夫,8
宋,武顯郎,1
宋,武騎尉,11
宋,歸德將軍,1
宋,殿中丞,6
宋,殿中侍御史,182
宋,殿中侍御史裏行,2
宋,殿中少監,1
宋,殿中省,52
宋,殿中省丞,427
宋,殿中省少監,7
宋,殿中省尚乘奉御,142
宋,殿中省尚舍奉御,209
宋,殿中省尚藥奉御,1
宋,殿中省尚衣奉御,103
宋,殿中省尚輦奉御,204
宋,殿中省監,3
宋,殿中省進馬,2
宋,殿侍,8
宋,殿侍班,1
宋,殿前司副都指揮使,12
宋,殿前司副都點檢,1
宋,殿前司捧日天武四廂都指揮使,17
宋,殿前司都指揮使,19
宋,殿前司都虞候,17
宋,殿前司都點檢,2
宋,殿前司騎軍諸指揮,1
宋,殿前司驍騎軍,1
宋,殿前承旨,9
宋,殿前押班,1
宋,殿前指揮使,8
宋,殿前散指揮使,1
宋,殿學士,1
宋,殿撰,7
宋,殿直,72
宋,比部,5
宋,比部司勾覆案,1
宋,比部司郎官,3
宋,比部郎中,1
宋,水路發運使,5
宋,水部司員外郎,36
宋,水部司郎中,20
宋,水部司郎官,1
宋,水部員外郎,1
宋,水部郎中,1
宋,水部郎中分司南都,1
宋,永泰陵修奉鈐轄,1
宋,江南淮南荊湖兩浙路發運使,10
宋,江浙京湖淮廣福建等路都大發運使司,3
宋,江淮荊浙閩廣等路經制發運使,1
宋,沖虛大夫,1
宋,河北兵馬元帥,1
宋,河北兵馬副元帥,1
宋,河北兵馬大元帥,1
宋,河北兵馬大元帥府統制,2
宋,河北兵馬大元帥府都統制五軍兵馬,13
宋,河南府留守司參議官,1
宋,河陽三城節度使,5
宋,沿江制機,1
宋,沿江制置大使,2
宋,沿江安撫使,1
宋,沿江安撫司公事,1
宋,沿江巡檢,1
宋,沿江水軍制置使,12
宋,沿江水軍制置使司參議官,1
宋,沿江水軍制置使司幹辦公事,1
宋,沿江水軍制置副使,5
宋,沿河安撫使,1
宋,沿海制置使,54
宋,沿海制置使司,13
宋,沿海制置使司幹辦公事,5
宋,沿海制置副使,4
宋,沿海制置司參議官,10
宋,沿海巡檢,1
宋,沿邊榷鹽使,1
宋,沿邊都巡檢使,5
宋,法曹參軍,33
宋,洛苑使,16
宋,洛苑副使,6
宋,流內銓（吏部）,6
宋,流外銓,50
宋,淑人,21
宋,淑妃,4
宋,淮南江浙荊湖制置茶鹽礬稅兼都大發運使,8
宋,淮南江浙荊湖茶鹽礬稅、都大發運判官,5
宋,淮南江浙荊湖都大制置茶鹽发运副使,4
宋,淮南節度使,2
宋,淮西總領所幹辦公事,1
宋,添差通判,33
宋,湖廣總領,10
宋,湖廣總領所幹辦公事,7
宋,湖廣總領所準備差遣,2
宋,準備將,1
宋,準備將領,6
宋,準備差使,2
宋,準備差遣,13
宋,漕幕,3
宋,漕臣,6
宋,漕運使,4
宋,漢王,1
宋,煥章閣學士,19
宋,煥章閣待制,23
宋,煥章閣直學士,9
宋,營田使,1
宋,爵,3
宋,牙内諸軍指揮使,1
宋,牢城都指揮使,2
宋,牧,11
宋,特進,54
宋,玉冊官,6
宋,玉清昭應宮使,2
宋,玉牒所檢討官,4
宋,王,160
宋,王妃,1
宋,王府官,3
宋,王府記室參軍,1
宋,理檢使,1
宋,理檢院,2
宋,瑞思殿御前文字外庫書寫文字,1
宋,環衛官,4
宋,留守,1
宋,留守推官,3
宋,登仕郎,39
宋,登聞院,1
宋,發運使,87
宋,發運判官,10
宋,發運副使,41
宋,發運司主管文字,1
宋,發運司勾當公事,1
宋,發運大使,4
